DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyStationPressure,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,holiday,weekend,day,hour
2019-03-10 19:54:00,37.0,40,0.0,89.0,29.82,3.00,290,7.0,False,True,2019-03-10,19
2019-03-10 20:54:00,36.0,39,0.00,89.0,29.84,6.00,270,6.0,False,True,2019-03-10,20
2019-03-10 21:54:00,35.0,38,0.00,89.0,29.85,8.00,270,6.0,False,True,2019-03-10,21
2019-03-10 22:54:00,35.0,38,0.00,89.0,29.85,10.00,270,7.0,False,True,2019-03-10,22
2019-03-10 23:54:00,34.0,38,0.00,86.0,29.84,9.00,250,9.0,False,True,2019-03-10,23
2019-03-11 00:54:00,35.0,40,0.00,83.0,29.84,10.00,270,14.0,False,False,2019-03-11,0
2019-03-11 01:54:00,34.0,40,0.00,79.0,29.84,10.00,290,14.0,False,False,2019-03-11,1
2019-03-11 02:54:00,33.0,40,0.00,77.0,29.84,10.00,280,13.0,False,False,2019-03-11,2
2019-03-11 03:54:00,32.0,41,0.00,70.0,29.86,10.00,280,11.0,False,False,2019-03-11,3
2019-03-11 04:54:00,32.0,41,0.00,70.0,29.87,10.00,280,7.0,False,False,2019-03-11,4
2019-03-11 05:54:00,32.0,38,0.00,79.0,29.88,10.00,210,11.0,False,False,2019-03-11,5
2019-03-11 06:54:00,32.0,39,0.00,76.0,29.91,10.00,230,10.0,False,False,2019-03-11,6
2019-03-11 07:54:00,32.0,42,0.00,68.0,29.92,10.00,230,9.0,False,False,2019-03-11,7
2019-03-11 08:54:00,31.0,44,0.00,60.0,29.93,10.00,250,11.0,False,False,2019-03-11,8
2019-03-11 09:54:00,30.0,45,0.00,56.0,29.92,10.00,240,10.0,False,False,2019-03-11,9
2019-03-11 10:54:00,25.0,46,0.00,44.0,29.91,10.00,250,17.0,False,False,2019-03-11,10
2019-03-11 11:54:00,24.0,47,0.00,41.0,29.89,10.00,270,16.0,False,False,2019-03-11,11
2019-03-11 12:54:00,21.0,48,0.00,34.0,29.86,10.00,280,17.0,False,False,2019-03-11,12
2019-03-11 13:54:00,19.0,49,0.00,31.0,29.85,10.00,270,18.0,False,False,2019-03-11,13
2019-03-11 14:54:00,20.0,50,0.00,30.0,29.85,10.00,280,21.0,False,False,2019-03-11,14
2019-03-11 15:54:00,19.0,49,0.00,31.0,29.85,10.00,270,21.0,False,False,2019-03-11,15
2019-03-11 16:54:00,19.0,48,0.00,32.0,29.86,10.00,280,20.0,False,False,2019-03-11,16
2019-03-11 17:54:00,21.0,45,0.00,39.0,29.88,10.00,300,15.0,False,False,2019-03-11,17
2019-03-11 18:54:00,22.0,43,0.00,43.0,29.90,10.00,310,20.0,False,False,2019-03-11,18
2019-03-11 19:54:00,20.0,42,0.00,41.0,29.92,10.00,280,15.0,False,False,2019-03-11,19
2019-03-11 20:54:00,20.0,40,0.00,45.0,29.92,10.00,280,15.0,False,False,2019-03-11,20
2019-03-11 21:54:00,19.0,40,0.00,43.0,29.93,10.00,280,17.0,False,False,2019-03-11,21
2019-03-11 22:54:00,18.0,39,0.00,43.0,29.93,10.00,280,14.0,False,False,2019-03-11,22
2019-03-11 23:54:00,18.0,39,0.00,43.0,29.93,10.00,280,14.0,False,False,2019-03-11,23
2019-03-12 00:54:00,18.0,38,0.00,44.0,29.93,10.00,270,18.0,False,False,2019-03-12,0
2019-03-12 01:54:00,20.0,37,0.00,50.0,29.92,10.00,280,16.0,False,False,2019-03-12,1
2019-03-12 02:54:00,20.0,36,0.00,52.0,29.93,10.00,280,11.0,False,False,2019-03-12,2
2019-03-12 03:54:00,20.0,36,0.00,52.0,29.94,10.00,280,16.0,False,False,2019-03-12,3
2019-03-12 04:54:00,21.0,36,0.00,55.0,29.97,10.00,300,9.0,False,False,2019-03-12,4
2019-03-12 05:54:00,22.0,36,0.00,57.0,29.98,10.00,290,10.0,False,False,2019-03-12,5
2019-03-12 06:54:00,21.0,36,0.00,55.0,30.00,10.00,310,9.0,False,False,2019-03-12,6
2019-03-12 07:54:00,21.0,37,0.00,52.0,30.02,10.00,300,13.0,False,False,2019-03-12,7
2019-03-12 08:54:00,20.0,38,0.00,48.0,30.03,10.00,290,18.0,False,False,2019-03-12,8
2019-03-12 09:54:00,20.0,39,0.00,46.0,30.04,10.00,300,22.0,False,False,2019-03-12,9
2019-03-12 10:54:00,19.0,41,0.00,41.0,30.05,10.00,300,23.0,False,False,2019-03-12,10
2019-03-12 11:54:00,19.0,42,0.00,40.0,30.04,10.00,310,17.0,False,False,2019-03-12,11
2019-03-12 12:54:00,19.0,43,0.00,38.0,30.03,10.00,310,15.0,False,False,2019-03-12,12
2019-03-12 13:54:00,20.0,44,0.00,38.0,30.03,10.00,300,15.0,False,False,2019-03-12,13
2019-03-12 14:54:00,19.0,44,0.00,37.0,30.04,10.00,310,16.0,False,False,2019-03-12,14
2019-03-12 15:54:00,18.0,44,0.00,35.0,30.05,10.00,330,17.0,False,False,2019-03-12,15
2019-03-12 16:54:00,17.0,43,0.00,35.0,30.08,10.00,290,16.0,False,False,2019-03-12,16
2019-03-12 17:54:00,16.0,42,0.00,35.0,30.11,10.00,310,11.0,False,False,2019-03-12,17
2019-03-12 18:54:00,16.0,41,0.00,36.0,30.14,10.00,300,9.0,False,False,2019-03-12,18
2019-03-12 19:54:00,16.0,40,0.00,38.0,30.17,10.00,290,11.0,False,False,2019-03-12,19
2019-03-12 20:54:00,16.0,39,0.00,39.0,30.18,10.00,310,13.0,False,False,2019-03-12,20
2019-03-12 21:54:00,16.0,38,0.00,41.0,30.20,10.00,310,9.0,False,False,2019-03-12,21
2019-03-12 22:54:00,16.0,36,0.00,44.0,30.21,10.00,300,8.0,False,False,2019-03-12,22
2019-03-12 23:54:00,18.0,34,0.00,52.0,30.23,10.00,360,7.0,False,False,2019-03-12,23
2019-03-13 00:54:00,13.0,34,0.00,42.0,30.25,10.00,320,13.0,False,False,2019-03-13,0
2019-03-13 01:54:00,13.0,33,0.00,43.0,30.27,10.00,330,8.0,False,False,2019-03-13,1
2019-03-13 02:54:00,14.0,32,0.00,47.0,30.28,10.00,330,6.0,False,False,2019-03-13,2
2019-03-13 03:54:00,13.0,31,0.00,47.0,30.28,10.00,360,8.0,False,False,2019-03-13,3
2019-03-13 04:54:00,12.0,31,0.00,45.0,30.28,10.00,350,5.0,False,False,2019-03-13,4
2019-03-13 05:54:00,12.0,30,0.00,47.0,30.30,10.00,330,6.0,False,False,2019-03-13,5
2019-03-13 06:54:00,12.0,32,0.00,43.0,30.33,10.00,320,8.0,False,False,2019-03-13,6
2019-03-13 07:54:00,11.0,34,0.00,38.0,30.34,10.00,360,6.0,False,False,2019-03-13,7
2019-03-13 08:54:00,13.0,37,0.00,37.0,30.36,10.00,0,0.0,False,False,2019-03-13,8
2019-03-13 09:54:00,17.0,37,0.00,44.0,30.35,10.00,130,7.0,False,False,2019-03-13,9
2019-03-13 10:54:00,16.0,37,0.00,42.0,30.35,10.00,130,6.0,False,False,2019-03-13,10
2019-03-13 11:54:00,19.0,39,0.00,45.0,30.33,10.00,100,8.0,False,False,2019-03-13,11
2019-03-13 12:54:00,23.0,37,0.00,57.0,30.30,10.00,120,11.0,False,False,2019-03-13,12
2019-03-13 13:54:00,24.0,37,0.00,59.0,30.28,10.00,110,11.0,False,False,2019-03-13,13
2019-03-13 14:54:00,26.0,37,0.00,65.0,30.27,10.00,120,14.0,False,False,2019-03-13,14
2019-03-13 15:54:00,27.0,37,0.00,67.0,30.26,10.00,120,13.0,False,False,2019-03-13,15
2019-03-13 16:54:00,28.0,37,0.00,70.0,30.26,10.00,110,10.0,False,False,2019-03-13,16
2019-03-13 17:54:00,29.0,38,0.00,70.0,30.27,10.00,140,3.0,False,False,2019-03-13,17
2019-03-13 18:54:00,26.0,40,0.00,58.0,30.28,10.00,170,3.0,False,False,2019-03-13,18
2019-03-13 19:54:00,25.0,39,0.00,57.0,30.25,10.00,190,9.0,False,False,2019-03-13,19
2019-03-13 20:54:00,25.0,40,0.00,55.0,30.28,10.00,210,11.0,False,False,2019-03-13,20
2019-03-13 21:54:00,27.0,38,0.00,65.0,30.26,10.00,150,7.0,False,False,2019-03-13,21
2019-03-13 22:54:00,27.0,39,0.00,62.0,30.27,10.00,200,9.0,False,False,2019-03-13,22
2019-03-13 23:54:00,27.0,39,0.00,62.0,30.28,10.00,190,6.0,False,False,2019-03-13,23
2019-03-14 00:54:00,28.0,38,0.00,68.0,30.27,10.00,200,9.0,False,False,2019-03-14,0
2019-03-14 01:54:00,28.0,37,0.00,70.0,30.27,10.00,160,6.0,False,False,2019-03-14,1
2019-03-14 02:54:00,28.0,36,0.00,73.0,30.25,10.00,170,6.0,False,False,2019-03-14,2
2019-03-14 03:54:00,28.0,37,0.00,70.0,30.25,10.00,180,6.0,False,False,2019-03-14,3
2019-03-14 04:54:00,29.0,37,0.00,73.0,30.26,10.00,190,6.0,False,False,2019-03-14,4
2019-03-14 05:54:00,29.0,37,0.00,73.0,30.27,10.00,190,6.0,False,False,2019-03-14,5
2019-03-14 06:54:00,30.0,38,0.00,73.0,30.29,10.00,140,5.0,False,False,2019-03-14,6
2019-03-14 07:54:00,32.0,39,0.00,76.0,30.28,10.00,140,8.0,False,False,2019-03-14,7
2019-03-14 08:54:00,33.0,41,0.00,73.0,30.28,10.00,170,6.0,False,False,2019-03-14,8
2019-03-14 09:54:00,34.0,43,0.00,71.0,30.26,10.00,130,6.0,False,False,2019-03-14,9
2019-03-14 10:54:00,33.0,45,0.00,63.0,30.24,10.00,130,8.0,False,False,2019-03-14,10
2019-03-14 11:54:00,35.0,44,0.00,71.0,30.23,10.00,90,9.0,False,False,2019-03-14,11
2019-03-14 12:54:00,36.0,46,0.00,68.0,30.21,10.00,70,7.0,False,False,2019-03-14,12
2019-03-14 13:54:00,36.0,45,0.00,71.0,30.19,10.00,60,5.0,False,False,2019-03-14,13
2019-03-14 14:54:00,29.0,50,0.00,44.0,30.17,10.00,170,11.0,False,False,2019-03-14,14
2019-03-14 15:54:00,26.0,50,0.00,39.0,30.17,10.00,190,10.0,False,False,2019-03-14,15
2019-03-14 16:54:00,22.0,50,0.00,33.0,30.15,10.00,190,9.0,False,False,2019-03-14,16
2019-03-14 17:54:00,29.0,46,0.00,51.0,30.14,10.00,170,10.0,False,False,2019-03-14,17
2019-03-14 18:54:00,35.0,45,0.00,68.0,30.14,10.00,150,10.0,False,False,2019-03-14,18
2019-03-14 19:54:00,36.0,44,0.00,73.0,30.12,10.00,150,9.0,False,False,2019-03-14,19
2019-03-14 20:54:00,36.0,43,0.00,76.0,30.12,10.00,140,7.0,False,False,2019-03-14,20
2019-03-14 21:54:00,37.0,42,0.00,82.0,30.11,10.00,160,7.0,False,False,2019-03-14,21
2019-03-14 22:54:00,37.0,42,0.00,82.0,30.08,10.00,160,7.0,False,False,2019-03-14,22
2019-03-14 23:54:00,37.0,41,0.00,86.0,30.06,10.00,150,6.0,False,False,2019-03-14,23
2019-03-15 00:54:00,37.0,41,0.00,86.0,30.03,10.00,140,7.0,False,False,2019-03-15,0
2019-03-15 01:54:00,39.0,43,0.00,86.0,29.99,10.00,160,9.0,False,False,2019-03-15,1
2019-03-15 02:54:00,39.0,43,0.00,86.0,29.94,10.00,150,8.0,False,False,2019-03-15,2
2019-03-15 03:54:00,41.0,47,0.00,80.0,29.91,10.00,0,0.0,False,False,2019-03-15,3
2019-03-15 04:54:00,45.0,50,0.00,83.0,29.88,10.00,190,11.0,False,False,2019-03-15,4
2019-03-15 05:54:00,47.0,51,0.00,86.0,29.85,10.00,200,15.0,False,False,2019-03-15,5
2019-03-15 06:54:00,48.0,53,0.00,83.0,29.83,10.00,190,16.0,False,False,2019-03-15,6
2019-03-15 07:54:00,49.0,54,0.00,83.0,29.83,10.00,200,15.0,False,False,2019-03-15,7
2019-03-15 08:54:00,50.0,55,0.0,83.0,29.82,10.00,210,14.0,False,False,2019-03-15,8
2019-03-15 09:54:00,51.0,57,0.02,81.0,29.79,10.00,210,16.0,False,False,2019-03-15,9
2019-03-15 10:54:00,52.0,59,0.00,78.0,29.77,10.00,210,21.0,False,False,2019-03-15,10
2019-03-15 11:54:00,53.0,62,0.01,73.0,29.75,10.00,220,20.0,False,False,2019-03-15,11
2019-03-15 12:54:00,53.0,62,0.00,73.0,29.72,10.00,220,23.0,False,False,2019-03-15,12
2019-03-15 13:54:00,53.0,63,0.00,70.0,29.68,10.00,200,17.0,False,False,2019-03-15,13
2019-03-15 14:54:00,53.0,64,0.00,68.0,29.67,10.00,200,20.0,False,False,2019-03-15,14
2019-03-15 15:54:00,51.0,61,0.00,70.0,29.67,10.00,190,14.0,False,False,2019-03-15,15
2019-03-15 16:54:00,51.0,59,0.00,75.0,29.66,10.00,190,10.0,False,False,2019-03-15,16
2019-03-15 17:54:00,51.0,58,0.00,78.0,29.66,10.00,200,10.0,False,False,2019-03-15,17
2019-03-15 18:54:00,51.0,57,0.00,81.0,29.65,10.00,190,8.0,False,False,2019-03-15,18
2019-03-15 19:54:00,50.0,55,0.00,83.0,29.65,10.00,180,10.0,False,False,2019-03-15,19
2019-03-15 20:54:00,50.0,54,0.00,87.0,29.61,9.00,190,9.0,False,False,2019-03-15,20
2019-03-15 21:54:00,51.0,54,0.15,90.0,29.60,7.00,200,10.0,False,False,2019-03-15,21
2019-03-15 22:54:00,50.0,53,0.02,89.0,29.58,6.00,200,11.0,False,False,2019-03-15,22
2019-03-15 23:54:00,52.0,55,0.0,90.0,29.58,10.00,240,15.0,False,False,2019-03-15,23
2019-03-16 00:54:00,51.0,56,0.00,84.0,29.60,10.00,270,17.0,False,True,2019-03-16,0
2019-03-16 01:54:00,46.0,53,0.00,77.0,29.63,10.00,290,15.0,False,True,2019-03-16,1
2019-03-16 02:54:00,38.0,50,0.00,63.0,29.63,10.00,280,14.0,False,True,2019-03-16,2
2019-03-16 03:54:00,35.0,50,0.00,57.0,29.66,10.00,280,17.0,False,True,2019-03-16,3
2019-03-16 04:54:00,33.0,48,0.00,56.0,29.69,10.00,270,16.0,False,True,2019-03-16,4
2019-03-16 05:54:00,30.0,46,0.00,54.0,29.73,10.00,280,17.0,False,True,2019-03-16,5
2019-03-16 06:54:00,29.0,47,0.00,50.0,29.74,10.00,270,16.0,False,True,2019-03-16,6
2019-03-16 07:54:00,30.0,48,0.00,50.0,29.74,10.00,260,10.0,False,True,2019-03-16,7
2019-03-16 08:54:00,29.0,50,0.00,44.0,29.75,10.00,260,15.0,False,True,2019-03-16,8
2019-03-16 09:54:00,27.0,50,0.00,41.0,29.76,10.00,280,22.0,False,True,2019-03-16,9
2019-03-16 10:54:00,26.0,51,0.00,38.0,29.76,10.00,300,26.0,False,True,2019-03-16,10
2019-03-16 11:54:00,23.0,49,0.00,36.0,29.78,10.00,280,24.0,False,True,2019-03-16,11
2019-03-16 12:54:00,22.0,49,0.00,35.0,29.79,10.00,270,26.0,False,True,2019-03-16,12
2019-03-16 13:54:00,20.0,48,0.00,33.0,29.80,10.00,270,23.0,False,True,2019-03-16,13
2019-03-16 14:54:00,19.0,48,0.00,32.0,29.81,10.00,300,22.0,False,True,2019-03-16,14
2019-03-16 15:54:00,18.0,45,0.00,34.0,29.83,10.00,270,30.0,False,True,2019-03-16,15
2019-03-16 16:54:00,17.0,44,0.00,34.0,29.86,10.00,270,24.0,False,True,2019-03-16,16
2019-03-16 17:54:00,16.0,42,0.00,35.0,29.90,10.00,300,23.0,False,True,2019-03-16,17
2019-03-16 18:54:00,15.0,41,0.00,35.0,29.92,10.00,280,16.0,False,True,2019-03-16,18
2019-03-16 19:54:00,16.0,40,0.00,38.0,29.95,10.00,280,14.0,False,True,2019-03-16,19
2019-03-16 20:54:00,15.0,39,0.00,38.0,29.96,10.00,270,16.0,False,True,2019-03-16,20
2019-03-16 21:54:00,17.0,38,0.00,43.0,29.97,10.00,270,13.0,False,True,2019-03-16,21
2019-03-16 22:54:00,16.0,37,0.00,42.0,29.97,10.00,280,17.0,False,True,2019-03-16,22
2019-03-16 23:54:00,16.0,37,0.00,42.0,29.97,10.00,280,17.0,False,True,2019-03-16,23
2019-03-17 00:54:00,16.0,36,0.00,44.0,29.98,10.00,280,20.0,False,True,2019-03-17,0
2019-03-17 01:54:00,15.0,36,0.00,42.0,29.98,10.00,280,18.0,False,True,2019-03-17,1
2019-03-17 02:54:00,13.0,35,0.00,40.0,29.98,10.00,280,16.0,False,True,2019-03-17,2
2019-03-17 03:54:00,12.0,35,0.00,38.0,30.00,10.00,280,17.0,False,True,2019-03-17,3
2019-03-17 04:54:00,12.0,34,0.00,40.0,30.03,10.00,290,15.0,False,True,2019-03-17,4
